tweet,tweet_tokenized
negrito pa que no se le note que no lo baño,"['negrito', 'pa', 'note', 'baño']"
quiero un perrito que sea callejera negrito con la cola larga,"['quiero', 'perrito', 'callejera', 'negrito', 'cola', 'larga']"
misión de esta semana: terminar de hacer todas las mierdas que me faltan y encontrar un regalo del día de la madre  ayuda,"['misión', 'semana', 'terminar', 'hacer', 'todas', 'mierdas', 'faltan', 'encontrar', 'regalo', 'día', 'madre', 'ayuda']"
@luisanay20 siento que lo necesito,"['luisanay', 'siento', 'necesito']"
"a veces quiero un perro, pero después recuerdo que hay que cuidarlo y comprarle cosas y me arrepiento","['veces', 'quiero', 'perro', 'después', 'recuerdo', 'cuidarlo', 'comprarle', 'cosas', 'arrepiento']"
@YldemarisMatos kejesooooo noo,"['yldemarismatos', 'kejesooooo', 'noo']"
@_davidmgs bas boni es vas boni,"['davidmgs', 'bas', 'boni', 'vas', 'boni']"
@PintandoToninas no tengo ni kdeaa,"['pintandotoninas', 'kdeaa']"
una vez me dormí en una discoteca  imagínense la pea,"['vez', 'dormí', 'discoteca', 'imagínense', 'pea']"
ah verdad que todavía me quedan las concentraciones,"['ah', 'verdad', 'todavía', 'quedan', 'concentraciones']"
quiero volver a ver audiovisuales,"['quiero', 'volver', 'ver', 'audiovisuales']"
@PintandoToninas quiero,"['pintandotoninas', 'quiero']"
subí esta foto a mis historias de ig y la gente creyó que me quería matar  y yo subiéndolo pq me dio risa  https://t.co/5IgksTQxNf,"['subí', 'foto', 'historias', 'ig', 'gente', 'creyó', 'quería', 'matar', 'subiéndolo', 'pq', 'dio', 'risa']"
@DnnGrsle  https://t.co/WJuyqnVwMr aquí está el soundtrack!,"['dnngrsle', 'aquí', 'soundtrack']"
no me voy a cansar de decir que este soundtrack es el mejor  https://t.co/N3NmYNjGr6,"['voy', 'cansar', 'decir', 'soundtrack', 'mejor']"
qué buen video,"['buen', 'video']"
yo encontrando trabajo por twitter,"['encontrando', 'trabajo', 'twitter']"
@dmoron99 sii aaa,"['dmoron', 'sii', 'aaa']"
@valvallecp SIII,"['valvallecp', 'siii']"
QUIERO DORMIR!,"['quiero', 'dormir']"
profe ya😭,"['profe', 'ya😭']"
@jeanethmarquez2 necesito darle rt,"['jeanethmarquez', 'necesito', 'darle', 'rt']"
este semestre tiene puras materias aburridas,"['semestre', 'puras', 'materias', 'aburridas']"
nos vamos a dormir viendo superbad pq sí,"['vamos', 'dormir', 'viendo', 'superbad', 'pq']"
con todas las vainas que tengo que hacer no me da tiempo ni pa llorar,"['todas', 'vainas', 'hacer', 'da', 'tiempo', 'pa', 'llorar']"
nunca me cansaré de ver este video,"['nunca', 'cansaré', 'ver', 'video']"
@luikevl mclovin bello,"['luikevl', 'mclovin', 'bello']"
el quesillo sol no existe  el quesillo sol en cuestión,"['quesillo', 'sol', 'existe', 'quesillo', 'sol', 'cuestión']"
@ByMagabrielaa 👻,['bymagabrielaa']
@fiorellaagb0 le metemos con to,"['fiorellaagb', 'metemos', 'to']"
@SabrinaGomesSt lo sospeché desde un principio,"['sabrinagomesst', 'sospeché', 'principio']"
yhlqmdlg es un conjuntos de himnos,"['yhlqmdlg', 'conjuntos', 'himnos']"
me sentí identificada,"['sentí', 'identificada']"
me estoy teletransportando,['teletransportando']
tweet apregueculi: te amo te amo te amo te amo te amo  https://t.co/xMZJ7r3QGc,"['tweet', 'apregueculi', 'amo', 'amo', 'amo', 'amo', 'amo']"
pior,['pior']
estas son las cosas que compran los adultos?   no me digan que hay cosas pioresss,"['cosas', 'compran', 'adultos', 'digan', 'cosas', 'pioresss']"
steven seagal llegó para trakalear al coqui,"['steven', 'seagal', 'llegó', 'trakalear', 'coqui']"
mi gusto rockero viene de cuando me gustaba casi ángeles,"['gusto', 'rockero', 'viene', 'gustaba', 'casi', 'ángeles']"
VENCER O CONVENCEEEEERR,"['vencer', 'convenceeeeerr']"
estoy demasiado agradecida con ese tweet que hice hace tres meses,"['demasiado', 'agradecida', 'tweet', 'hice', 'hace', 'tres', 'meses']"
yo zampándome una empanada de carne molida después de procrastinar,"['zampándome', 'empanada', 'carne', 'molida', 'después', 'procrastinar']"
@vaneaag @bocataspzo AAA GRACIAS,"['vaneaag', 'bocataspzo', 'aaa', 'gracias']"
yo no sabía que rels b era tan lindo,"['sabía', 'rels', 'tan', 'lindo']"
cuál es la cuenta de pzo que vende ramos de empanadas??,"['cuál', 'cuenta', 'pzo', 'vende', 'ramos', 'empanadas']"
quiero unos girasoles,"['quiero', 'girasoles']"
@PenelopeAlmeida literalmente yo,"['penelopealmeida', 'literalmente']"
:/  https://t.co/Regd9PiZ3g,[]
"justin bieber, sin duda","['justin', 'bieber', 'duda']"
alguien que me hable de mi signo  es acuario,"['alguien', 'hable', 'signo', 'acuario']"
no c  https://t.co/8rCoUshEgX,[]
ahora quiero comprar dogecoins,"['ahora', 'quiero', 'comprar', 'dogecoins']"
no pq ai covi,"['pq', 'ai', 'covi']"
@gaabccs @georgndrw me pasoo,"['gaabccs', 'georgndrw', 'pasoo']"
por qué en ccs no venden ramos de empanadas?,"['ccs', 'venden', 'ramos', 'empanadas']"
mayo está pasando en cámara lenta,"['mayo', 'pasando', 'cámara', 'lenta']"
 https://t.co/ahdA3C3G3H,[]
"hoy va a ser un día increíble, lo declaro","['hoy', 'va', 'ser', 'día', 'increíble', 'declaro']"
@Leoaristigueta sentimiento nacional jajajaj,"['leoaristigueta', 'sentimiento', 'nacional', 'jajajaj']"
"@Leoaristigueta jajajajjajajajaja son brothers, que talco","['leoaristigueta', 'jajajajjajajajaja', 'brothers', 'talco']"
menos de 10 minutos y ya me dijeron 72728281 veces q son hermanos,"['menos', 'minutos', 'dijeron', 'veces', 'hermanos']"
@nancyyymc ª,['nancyyymc']
qué ladilla andar jalando bolas bro,"['ladilla', 'andar', 'jalando', 'bolas', 'bro']"
@Daniel_Branco99 ay ya pues,"['daniel', 'branco', 'ay', 'pues']"
@PatriciaCapuzzi quedé fue loka,"['patriciacapuzzi', 'quedé', 'loka']"
@mauroamarinelli AAAAA QUEEE,"['mauroamarinelli', 'aaaaa', 'queee']"
ella es idéntica al carajito de modern family,"['idéntica', 'carajito', 'modern', 'family']"
hoy sí,['hoy']
por qué no hay nadie hablando de esto?,"['nadie', 'hablando']"
@marianasucre2 @dmoron99 🥺♥️,"['marianasucre', 'dmoron', '🥺♥️']"
@anana_af procesos ed,"['anana', 'af', 'procesos', 'ed']"
clases los sábados? claro que yes,"['clases', 'sábados', 'claro', 'yes']"
me siento adulta,"['siento', 'adulta']"
@dmoron99 se te van a dar las cosas como tú quieres,"['dmoron', 'van', 'dar', 'cosas', 'quieres']"
llorooo nooo jsjajsjsjdhgsdghhsa,"['llorooo', 'nooo', 'jsjajsjsjdhgsdghhsa']"
que,[]
me encantan las clases que usan ejemplos de breaking bad,"['encantan', 'clases', 'usan', 'ejemplos', 'breaking', 'bad']"
@deidvx quién es tu proff,"['deidvx', 'quién', 'proff']"
comencé mi día escuchando charliepapa,"['comencé', 'día', 'escuchando', 'charliepapa']"
@ruizluisalejan1 se vieneee pues!,"['ruizluisalejan', 'vieneee', 'pues']"
"si no hay prensa libre, no hay democracia","['si', 'prensa', 'libre', 'democracia']"
"quiero publicar una nota que hice sobre el caso de diosdado y el nacional, será que me van a meter presa si lo hago?","['quiero', 'publicar', 'nota', 'hice', 'caso', 'diosdado', 'nacional', 'van', 'meter', 'presa', 'si', 'hago']"
"háblenme de los hombres que te invitan a un lugar y creen que estás en la obligación de ""devolverle el favor"" dándoles un beso o algo parecido  ellos saben quiénes son","['háblenme', 'hombres', 'invitan', 'lugar', 'creen', 'obligación', 'devolverle', 'favor', 'dándoles', 'beso', 'parecido', 'saben', 'quiénes']"
@RolandoEnSerio eso lleva años,"['rolandoenserio', 'lleva', 'años']"
@valvallecp ESTIY IGUAL AYUDAA,"['valvallecp', 'estiy', 'igual', 'ayudaa']"
"únanse a la causa, no la critiquen","['únanse', 'causa', 'critiquen']"
Instagram: _ https://t.co/SNR1EW2i5E  Twitter: _ https://t.co/qj2rNgY4aN  *Consejeros Universitarios*,"['instagram', 'twitter', 'consejeros', 'universitarios']"
hacerlo a la Comisión Disciplinaria. También puedes contactarnos en caso de necesitar asesoría.  *La UCAB declara cero tolerancia a cualquier acto que vulnere los derechos y la integridad de los miembros de su comunidad.*  Protocolo: _ https://t.co/Y1b9vYECaw,"['hacerlo', 'comisión', 'disciplinaria', 'puedes', 'contactarnos', 'caso', 'necesitar', 'asesoría', 'ucab', 'declara', 'cero', 'tolerancia', 'cualquier', 'acto', 'vulnere', 'derechos', 'integridad', 'miembros', 'comunidad', 'protocolo']"
"El mismo tiene por objeto crear las condiciones para prevenir, atender, proteger, sancionar y erradicar todo tipo de violencia y de conductas de acoso entre los miembros de la comunidad universitaria.  Para formular una denuncia sobre un caso de acoso o violencia sexual deberás","['mismo', 'objeto', 'crear', 'condiciones', 'prevenir', 'atender', 'proteger', 'sancionar', 'erradicar', 'tipo', 'violencia', 'conductas', 'acoso', 'miembros', 'comunidad', 'universitaria', 'formular', 'denuncia', 'caso', 'acoso', 'violencia', 'sexual', 'deberás']"
🔰 *@UCABISTAS* Tema: *PROTOCOLO PARA LA PREVENCIÓN Y ATENCIÓN EN CASOS DE ACOSO Y VIOLENCIA SEXUAL*  Es importante que como Ucabista conozcas la existencia del Protocolo para la Prevención y Atención en casos de Acoso y Violencia Sexual que tiene nuestra universidad.,"['ucabistas', 'tema', 'protocolo', 'prevención', 'atención', 'casos', 'acoso', 'violencia', 'sexual', 'importante', 'ucabista', 'conozcas', 'existencia', 'protocolo', 'prevención', 'atención', 'casos', 'acoso', 'violencia', 'sexual', 'universidad']"
"nuestro deber como ciudadanos y ucabistas es ayudar a todas estas personas, difundan por todas partes  #YoSiTeCreo #NoEstasSola  https://t.co/1ZFUeYi7zF","['deber', 'ciudadanos', 'ucabistas', 'ayudar', 'todas', 'personas', 'difundan', 'todas', 'partes', 'yositecreo', 'noestassola']"
"lo logré, es mi momentos de brillar✨  https://t.co/eDXLYDmF6W","['logré', 'momentos', 'brillar✨']"
@migurtcitx this,"['migurtcitx', 'this']"
"@_gabyjimenez se debería hacer más seguido, whosss next?","['gabyjimenez', 'debería', 'hacer', 'seguido', 'whosss', 'next']"
@chescojav literal ajjajajajaj,"['chescojav', 'literal', 'ajjajajajaj']"
aprovechando pues,"['aprovechando', 'pues']"
importante!,['importante']
oh  https://t.co/kbn7le5UaQ,['oh']
THIS THIS THIIIIIIIISSSS,"['this', 'this', 'thiiiiiiiissss']"
@Pierocasablanca él por ejemplo a ninguna red social,"['pierocasablanca', 'ejemplo', 'ninguna', 'red', 'social']"
espero que después de esto aprendan a tratar mejor a sus parejas/amig@s/personas con las que salen,"['espero', 'después', 'aprendan', 'tratar', 'mejor', 'parejas', 'amig', 'personas', 'salen']"
@veronicavga es un mood jakajajajaj,"['veronicavga', 'mood', 'jakajajajaj']"
el socialismo del siglo XXI está a punto de robarse uno de los periódicos más importantes del país,"['socialismo', 'siglo', 'xxi', 'punto', 'robarse', 'periódicos', 'importantes', 'país']"
"alguien tiene que cerrarle todas las redes sociales a este tipo  no entiendo de las cosas que dice, una es peor que la anterior","['alguien', 'cerrarle', 'todas', 'redes', 'sociales', 'tipo', 'entiendo', 'cosas', 'dice', 'peor', 'anterior']"
cochinos,['cochinos']
@PintandoToninas jajjajajajajkaak🥺♥️,"['pintandotoninas', 'jajjajajajajkaak🥺♥️']"
"@JasyDelRey jasy, te amo","['jasydelrey', 'jasy', 'amo']"
admiro a todas las personas que tuvieron la valentía de poder contar su historia,"['admiro', 'todas', 'personas', 'valentía', 'poder', 'contar', 'historia']"
"@antichrist_h leí por ahí ""la industria del rock nacional es la culpable de todo lo que está pasando""   Mengana, la culpa no es del rock, es de la gente inepta que no sabe controlarse","['antichrist', 'leí', 'ahí', 'industria', 'rock', 'nacional', 'culpable', 'pasando', 'mengana', 'culpa', 'rock', 'gente', 'inepta', 'sabe', 'controlarse']"
@mariangequinte en mi pistaaa,"['mariangequinte', 'pistaaa']"
@PenelopeAlmeida y estamos aquí esperando tener la valentía de poder contarlo,"['penelopealmeida', 'aquí', 'esperando', 'tener', 'valentía', 'poder', 'contarlo']"
"el problema no es el rock venezolano, SON LOS HOMBRES ABUSADORES  diosmio","['problema', 'rock', 'venezolano', 'hombres', 'abusadores', 'diosmio']"
para mi clase de periodismo propuse que trabajáramos e investigáramos las denuncias de abusos y estupro de los últimos días  LA PROFE dijo que SIIII i'm proud,"['clase', 'periodismo', 'propuse', 'trabajáramos', 'investigáramos', 'denuncias', 'abusos', 'estupro', 'últimos', 'días', 'profe', 'dijo', 'siiii', 'proud']"
me duele la espalda como si tuviera 8 embarazos encima y las tetas gigantes  lógicamente no tengo ninguna de las dos,"['duele', 'espalda', 'si', 'embarazos', 'encima', 'tetas', 'gigantes', 'lógicamente', 'ninguna', 'dos']"
repitan conmigo  las víctimas NO son responsables de lo que hagan los agresores,"['repitan', 'conmigo', 'víctimas', 'responsables', 'hagan', 'agresores']"
"@oriyorkee verga por fin, ya era hora","['oriyorkee', 'verga', 'fin', 'hora']"
me declaro fan del soundtrack de teen beach movie,"['declaro', 'fan', 'soundtrack', 'teen', 'beach', 'movie']"
"mi amor si te presto algo, devuélvemelo por fis","['amor', 'si', 'presto', 'devuélvemelo', 'fis']"
"te odio pandemia, te tengo arrechera","['odio', 'pandemia', 'arrechera']"
y de mi mamá,['mamá']
estoy amando a mi profe de periodismo,"['amando', 'profe', 'periodismo']"
