,si,negociación,cambio,maduro,oposición,país,sanciones,política,gob,puede,gobierno,venezuela,vzla,problema,diésel,pues,políticos,crisis,estrategia,elección,político,ahora,acuerdos,usa,hoy,población,gente,poder,sino,condiciones,siempre,cambios,ser,votar,gracias,lucha,aunque,confianza,hace,claro,negociar,proceso,menos,frente,moneda,sector,participación,mismo,vida,guaidó,cualquier,abstención,tiempo,internacional,sólo,va,elecciones,capacidad,parte,negociaciones,¿qué,parece,partes,posibilidad,divisas,resolver,ayuda,control,hacer,acuerdo,economía,interna,mayoría,humanitarios,debe,biden,allá,puedes,opo,importante,mientras,todas,evento,realidad,humanitaria,apertura,pob,real,éxito,producción,instituciones,acción,decisión,abastecimiento,obvio,resultado,tema,tener,países,ninguna,tweet_tokenized
787,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"['no', 'en', 'los', 'inversionistas', 'tradicionales', 'que', 'tendrán', 'temor', 'racional', 'sobre', 'el', 'impacto', 'de', 'las', 'sanciones', 'americanas', 'pero', 'sí', 'en', 'los', 'nuevos', 'actores', 'de', 'países', 'no', 'convencionales', 'que', 'han', 'probado', 'suerte', 'en', 'otros', 'sancionados', 'cambiando', 'el', 'perfil', 'de', 'inversión', 'de', 'esos', 'países']"
788,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"['la', 'posibilidad', 'de', 'éxito', 'de', 'la', 'propuesta', 'de', 'cambio', 'político', 'en', 'vzla', 'depende', 'de', 'la', 'capacidad', 'real', 'de', 'presión', 'interna', 'para', 'lograr', 'negociaciones', 'que', 'abran', 'el', 'juego', 'una', 'elección', 'competitiva', 'esa', 'tarea', 'está', 'sin', 'comenzar', 'habrá', 'que', 'ver', 'más', 'las', 'acciones', 'que', 'los', 'discursos']"
789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['no', 'visualizamos', 'cambios', 'en', 'lo', 'político', 'estamos', 'jugando', 'la', 'ere', 'paralizada', 'en', 'lo', 'econ', 'la', 'crisis', 'provocada', 'por', 'el', 'primitivismo', 'del', 'modelo', 'se', 'agudiza', 'por', 'la', 'pandemia', 'el', 'aislamiento', 'aunque', 'se', 'espera', 'que', 'un', 'efecto', 'secundario', 'sea', 'la', 'apertura', 'económica', 'que', 'siempre', 'es', 'positiva']"
790,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"['la', 'recuperación', 'de', 'poder', 'adquisitivo', 'depende', 'del', 'rescate', 'de', 'la', 'confianza', 'en', 'el', 'país', 'su', 'modelo', 'económico', 'sus', 'instituciones', 'para', 'eso', 'es', 'necesario', 'que', 'ocurra', 'un', 'cambio', 'de', 'gobierno', 'un', 'cambio', 'estructural', 'negociado', 'dentro', 'del', 'gobierno', 'ninguno', 'parece', 'cercano']"
791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['haremos', 'hoy', 'nuestra', 'sección', 'de', 'preguntas', 'respuestas', 'comenzando', 'de', 'inmediato', 'todos', 'bienvenidos']"
792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['anthony', 'súmale', 'varios', 'más', 'la', 'abstención', 'como', 'estrategia']"
793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['anthony', 'lo', 'mejor', 'te', 'quedas', 'corto']"
794,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"['habrá', 'que', 'esperar', 'para', 'ver', 'el', 'impacto', 'de', 'la', 'decisión', 'll', 'ojalá', 'sea', 'complemento', 'una', 'lucha', 'por', 'las', 'negociaciones', 'que', 'intenten', 'rescatar', 'democracia', 'en', 'vzla', 'no', 'intenté', 'sólo', 'ser', 'un', 'sustituto', 'internacional', 'pues', 'el', 'resultado', 'no', 'podría', 'ser', 'distinto', 'al', 'actual']"
795,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['el', 'debate', 'en', 'el', 'exterior', 'se', 'oxigena', 'con', 'la', 'llegada', 'de', 'll', 'españa', 'pero', 'debe', 'ser', 'un', 'condimento', 'para', 'el', 'plato', 'principal', 'la', 'lucha', 'política', 'interna', 'que', 'hoy', 'luce', 'débil', 'ante', 'la', 'falta', 'de', 'esperanza', 'de', 'cambio', 'en', 'tres', 'cuartas', 'partes', 'de', 'la', 'población', 'venezolana']"
796,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['pero', 'más', 'allá', 'de', 'los', 'apoyos', 'diplomáticos', 'necesarios', 'pero', 'no', 'suficientes', 'esta', 'la', 'lucha', 'interna', 'que', 'sigue', 'siendo', 'la', 'mayor', 'debilidad', 'de', 'la', 'oposición', 'que', 'se', 'debilita', 'aún', 'más', 'con', 'los', 'exilios', 'políticos']"
797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"['desde', 'la', 'perspectiva', 'leopoldo', 'guaidó', 'muy', 'sostenida', 'en', 'el', 'apoyo', 'internacional', 'la', 'continuidad', 'administrativa', 'la', 'decisión', 'de', 'irse', 'madrid', 'es', 'racional', 'pues', 'en', 'europa', 'estará', 'el', 'hueso', 'más', 'duro', 'de', 'roer', 'él', 'es', 'la', 'mejor', 'opción', 'para', 'intentarlo']"
798,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['leopoldo', 'es', 'el', 'lider', 'político', 'vzlano', 'más', 'influyente', 'internacionalmente', 'su', 'trabajo', 'podría', 'reforzar', 'el', 'mayor', 'quizás', 'único', 'soporte', 'que', 'tiene', 'hoy', 'el', 'gob', 'interino', 'la', 'comunidad', 'internacional', 'que', 'presenta', 'desencuentros', 'sobre', 'la', 'tesis', 'de', 'continuidad']"
799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['el', 'dilema', 'se', 'da', 'entre', 'el', 'impacto', 'negativo', 'que', 'genera', 'el', 'exilio', 'que', 'algunos', 'interpretan', 'como', 'huida', 'la', 'posibilidad', 'de', 'luchar', 'en', 'libertad', 'internacionalmente', 'que', 'se', 'ha', 'convertido', 'quizás', 'sin', 'querer', 'en', 'el', 'único', 'campo', 'real', 'de', 'lucha', 'opositora']"
800,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"['la', 'decisión', 'de', 'll', 'parece', 'indicar', 'que', 'su', 'análisis', 'de', 'costo', 'beneficio', 'concluye', 'que', 'su', 'cautiverio', 'ya', 'no', 'logra', 'el', 'efecto', 'deseado', 'el', 'tiempo', 'para', 'el', 'cambio', 'político', 'puede', 'ser', 'muy', 'largo', 'su', 'participación', 'internacional', 'podría', 'ser', 'más', 'útil', 'su', 'lucha']"
801,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['nos', 'alegramos', 'que', 'leopoldo', 'pueda', 'reunirse', 'con', 'su', 'familia', 'trabajar', 'en', 'libertad', 'aunque', 'lamentamos', 'que', 'no', 'pueda', 'hacerlo', 'en', 'vzla', 'reafirmamos', 'la', 'propuesta', 'de', 'liberación', 'todos', 'los', 'presos', 'políticos', 'la', 'creación', 'de', 'condiciones', 'para', 'elección', 'competitiva']"
802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['primero', 'es', 'importante', 'recordar', 'que', 'leopoldo', 'lópez', 'era', 'un', 'preso', 'político', 'celebramos', 'la', 'libertad', 'de', 'todos', 'ellos', 'independientemente', 'de', 'la', 'forma', 'como', 'lo', 'logren', 'pues', 'nada', 'es', 'más', 'injusto', 'ilegítimo', 'anti', 'democrático', 'que', 'el', 'origen', 'de', 'sus', 'presidios']"
803,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['pasamos', 'analizar', 'la', 'salida', 'de', 'leopoldo', 'lópez', 'del', 'país', 'sus', 'impactos', 'esperados', 'en', 'la', 'política', 'nacional', 'internacional']"
804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['la', 'salida', 'de', 'leopoldo', 'un', 'análisis', 'costo', 'beneficio']"
805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['lcdocarlosgonz', 'jajaja', 'que', 'divertido', 'el', 'ejemplo', 'puro', 'pero', 'claro', 'que', 'tienes', 'derecho', 'decir', 'lo', 'que', 'quieras', 'aunque', 'no', 'tengas', 'base', 'ni', 'estudios', 'ni', 'información', 'seria', 'sino', 'tu', 'deseo', 'opinión', 'pero', 'tranquilo', 'que', 'ese', 'es', 'el', 'deporte', 'nacional']"
806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['lcdocarlosgonz', 'ah', 'caramba', 'me', 'imagino', 'que', 'tu', 'manejas', 'una', 'gran', 'encuestadora', 'tienes', 'tecnología', 'para', 'medir', 'opinión', 'pública', 'porque', 'de', 'lo', 'contrario', 'eres', 'solo', 'un', 'hablador', 'de', 'guev']"
807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['piolinote', 'medirse', 'en', 'una', 'elección', 'no', 'transparente', 'con', 'arbitro', 'sesgado', 'con', 'los', 'partidos', 'coaptados', 'le', 'daría', 'miedo', 'al', 'más', 'pintado', 'aunque', 'sea', 'claramente', 'mayoría']"
808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['alfacentaury', 'jajaja', 'da', 'risa', 'la', 'verdad']"
809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"['sumanuel', 'es', 'exactamente', 'así', 'el', 'tema', 'es', 'quien', 'les', 'genera', 'confianza', 'para', 'hacerlo']"
810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['omarjvasquez', 'quien', 'te', 'dijo', 'ti', 'que', 'se', 'hace', 'análisis', 'político', 'exámenes', 'de', 'sangre', 'para', 'decirte', 'lo', 'que', 'tú', 'quieres', 'oír']"
811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['humbertolvarez', 'en', 'los', 'mismos', 'lugares', 'donde', 'las', 'hemos', 'hecho', 'por', 'años', 'con', 'el', 'nivel', 'de', 'acierto', 'histórico', 'demostrable', 'más', 'alto', 'de', 'america', 'latina', 'puedes', 'leerlo', 'incluso', 'en', 'los', 'reportes', 'de', 'los', 'más', 'destacados', 'bancos', 'de', 'inversión', 'en', 'wall', 'street', 'en', 'varios', 'años']"
812,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['moemco', 'chuotorrealba', 'no', 'emilio', 'las', 'sanciones', 'petroleras', 'económicas', 'financieras', 'de', 'gasolina', 'no', 'son', 'contra', 'personas', 'sino', 'generales', 'es', 'esas', 'las', 'que', 'se', 'refieren']"
813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['yustin', 'gracias']"
814,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"['los', 'no', 'alineados', 'que', 'representan', 'dos', 'tercios', 'de', 'la', 'pob', 'rechazan', 'maduro', 'desean', 'mayoritariamente', 'cambio', 'gob', 'quien', 'responsabilizan', 'de', 'la', 'crisis', 'pero', 'no', 'se', 'conectan', 'con', 'la', 'oferta', 'opo', 'desconfían', 'del', 'éxito', 'de', 'abstención', 'rechazan', 'contundentemente', 'las', 'sanciones', 'economicas']"
815,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['se', 'comete', 'un', 'error', 'grave', 'al', 'interpretar”', 'la', 'opinión', 'pública', 'través', 'de', 'la', 'posiciones', 'de', 'los', 'chavistas', 'los', 'opositores', 'casi', 'dos', 'tercios', 'de', 'la', 'población', 'se', 'define', 'sí', 'mismo', 'ni', 'chavista', 'ni', 'opositor”', 'determina', 'la', 'posición', 'mayoritaria', 'del', 'país']"
816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['la', 'población', 'masiva', 'resulta', 'mucho', 'más', 'sofisticada', 'que', 'sus', 'líderes', 'la', 'mayoría', 'no', 'va', 'votar', 'no', 'sabe', 'pero', 'hubiera', 'preferido', 'luchar', 'negociar', 'por', 'el', 'voto', 'sus', 'condiciones', 'que', 'un', 'llamado', 'pasivo', 'la', 'abstención']"
817,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"['apenas', 'de', 'la', 'pob', 'cree', 'que', 'se', 'producirán', 'cambios', 'políticos', 'en', 'los', 'próximos', 'tres', 'meses', 'apenas', 'una', 'cuarta', 'parte', 'de', 'los', 'vzlanos', 'preserva', 'la', 'esperanza', 'de', 'cambio', 'para', 'el', 'próximo', 'año', 'sin', 'esperanzas', 'la', 'disposición', 'de', 'lucha', 'es', 'infinitamente', 'menor', 'que', 'la', 'de', 'huida', 'habituación']"
818,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,"['mientras', 'los', 'polos', 'políticos', 'se', 'mantienen', 'en', 'conflicto', 'aún', 'justificado', 'la', 'pob', 'pierde', 'interés', 'en', 'ellos', 'los', 'líderes', 'opo', 'chavistas', 'caen', 'en', 'popularidad', 'sus', 'instituciones', 'de', 'lado', 'lado', 'no', 'superan', 'de', 'respaldo', 'nacional', 'desinstitucionalizacion', 'real', 'perceptual', 'del', 'país']"
819,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['hoy', 'michaelshifter', 'dijo', 'que', 'biden', 'se', 'compromete', 'con', 'las', 'sanciones', 'es', 'improbable', 'que', 'las', 'levante', 'si', 'gana', 'pero', 'si', 'puede', 'buscar', 'concesiones', 'utilizar', 'otras', 'herramienta', 'en', 'lugar', 'de', 'sólo', 'castigar', 'es', 'en', 'efecto', 'un', 'matiz', 'de', 'cambio', 'muy', 'relevante', 'lifeinvesteleccionesusa']"
820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['siempre', 'es', 'un', 'placer', 'oír', 'los', 'análisis', 'profundos', 'interesantes', 'inteligentes', 'de', 'michaelshifter', 'presidente', 'del', 'the', 'dialogue', 'hoy', 'en', 'el', 'evento', 'de', 'lifeinvestasset', 'lifeinvesteleccionesusa']"
821,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['el', 'presidente', 'del', 'the', 'dialogue', 'michaelshifter', 'fue', 'elegantísimo', 'diciendo', 'en', 'el', 'evento', 'lifeinvestasset', 'que', 'venezuela', 'sería', 'una', 'prioridad', 'para', 'biden', 'de', 'ganar', 'la', 'elección', 'pero', 'no', 'sería', 'su', 'única', 'prioridad', 'lifeinvesteleccionesusa']"
822,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"['en', 'su', 'exposición', 'michaelshifter', 'dijo', 'que', 'las', 'sanciones', 'para', 'presionar', 'negociaciones', 'no', 'va', 'cambiar', 'independientemente', 'de', 'quién', 'gane', 'la', 'presidencia', 'en', 'usa', 'la', 'pregunta', 'clave', 'es', '¿haciendo', 'lo', 'mismo', 'el', 'resultado', 'podría', 'ser', 'distinto', 'lifeinvesteleccionesusa']"
823,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"['el', 'presidente', 'del', 'the', 'dialogue', 'michaelshifter', 'en', 'lifeinvestasset', 'estimó', 'que', 'no', 'habrá', 'cambios', 'sustanciales', 'en', 'la', 'relación', 'mala', 'entre', 'el', 'gob', 'usa', 'maduro', 'independientemente', 'del', 'resultado', 'de', 'las', 'elecciones', 'más', 'allá', 'de', 'algunos', 'detalles', 'diplomáticos', 'lifeinvesteleccionesusa']"
